fragment_id,source_dataset,review_id,variant_fragment_raw,variant_fragment_normalized,phonetic_text,pinyin_reading,canonical_fragment,canonical_phonetic_text,canonical_pinyin_reading,ipa,ipa_candidate,canonical_ipa,canonical_ipa_candidate,needs_manual_review,manual_review_reasons,extraction_method,category,review_categories,official_code_pinyin,official_decode_pinyin,official_code_ipa,official_decode_ipa,original_review,decode_review
codedlang:98:01,Crowd-AI-Lab/CodedLang,98,tm,tm,tm,tm,他妈,他妈,ta1 ma1,tˌiːˈɛm,tˌiːˈɛm,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,语音替代,"non_lexical_homophone, phonetic",tm,ta1 ma1,ˈti ˈɛm,tʰa˥ ma˥,服务极差。当天身体不舒服，又很饿，下班开车去，告诉我要等20分钟。站那里等了20分钟，点好菜，就开始了无尽的等待。每桌都会送一杯热茶，只有我桌子上什么都没有。这就算了，结果等了literally30分钟，隔壁本来排在我后面的2个歪果仁4笼小笼包+配菜全部上齐，我喊服务员来催菜，服务员连我点了什么菜都不知道。我话还没说完他就走了。又活活等了15分钟，还是什么都没上，我又叫服务员来催，这才听到他叫厨房给我准备我点的汤和菜。为什么我第一次催的时候你不知道告诉厨房？本来就很难受，浪费一个小时还要遭受这种无理的轻视。难道就是因为我一个人来的？就应该无止境的被向后排？结账的时候又tm告诉我因为差了3毛钱所以无法刷卡。真是让人迷醉的服务。我不懂生意这么好不能多请几个part-time 服务员？不能扩大点地方？让客人无尽站着排队等待显的自己很火爆？真的很气。,服务极差。当天身体不舒服，又很饿，下班开车去，告诉我要等20分钟。站那里等了20分钟，点好菜，就开始了无尽的等待。每桌都会送一杯热茶，只有我桌子上什么都没有。这就算了，结果等了literally30分钟，隔壁本来排在我后面的2个外国人4笼小笼包+配菜全部上齐，我喊服务员来催菜，服务员连我点了什么菜都不知道。我话还没说完他就走了。又活活等了15分钟，还是什么都没上，我又叫服务员来催，这才听到他叫厨房给我准备我点的汤和菜。为什么我第一吃催的时候你不知道告诉厨房？本来就很难受，浪费一个小时还要遭受这种无理的轻视。难道就是因为我一个人来的？就应该无止境的被向后排？结账的时候又他妈告诉我因为差了3毛钱所以无法刷卡。真是让人迷醉的服务。我不懂生意这么好不能多请几个part-time 服务员？不能扩大点地方？让客人无尽站着排队等待显的自己很火爆？真的很气。
codedlang:98:02,Crowd-AI-Lab/CodedLang,98,歪果仁,歪果仁,歪果仁,wai1 guo3 ren2,外国人,外国人,wai4 guo2 ren2,wai˥ kuɔ˨˩˦ ɻən˧˥,wai˥ kuɔ˨˩˦ ɻən˧˥,wai˥˩ kuɔ˧˥ ɻən˧˥,wai˥˩ kuɔ˧˥ ɻən˧˥,否,[],official_dictionary_casefold,非词汇同音词,"non_lexical_homophone, phonetic",wai1 guo3 ren2,wai4 guo2 ren2,wai̯˥ kwo˧˩˧ ɻə˧˥n,wai̯˥˩ kwo˧˥ ɻə˧˥n,服务极差。当天身体不舒服，又很饿，下班开车去，告诉我要等20分钟。站那里等了20分钟，点好菜，就开始了无尽的等待。每桌都会送一杯热茶，只有我桌子上什么都没有。这就算了，结果等了literally30分钟，隔壁本来排在我后面的2个歪果仁4笼小笼包+配菜全部上齐，我喊服务员来催菜，服务员连我点了什么菜都不知道。我话还没说完他就走了。又活活等了15分钟，还是什么都没上，我又叫服务员来催，这才听到他叫厨房给我准备我点的汤和菜。为什么我第一次催的时候你不知道告诉厨房？本来就很难受，浪费一个小时还要遭受这种无理的轻视。难道就是因为我一个人来的？就应该无止境的被向后排？结账的时候又tm告诉我因为差了3毛钱所以无法刷卡。真是让人迷醉的服务。我不懂生意这么好不能多请几个part-time 服务员？不能扩大点地方？让客人无尽站着排队等待显的自己很火爆？真的很气。,服务极差。当天身体不舒服，又很饿，下班开车去，告诉我要等20分钟。站那里等了20分钟，点好菜，就开始了无尽的等待。每桌都会送一杯热茶，只有我桌子上什么都没有。这就算了，结果等了literally30分钟，隔壁本来排在我后面的2个外国人4笼小笼包+配菜全部上齐，我喊服务员来催菜，服务员连我点了什么菜都不知道。我话还没说完他就走了。又活活等了15分钟，还是什么都没上，我又叫服务员来催，这才听到他叫厨房给我准备我点的汤和菜。为什么我第一吃催的时候你不知道告诉厨房？本来就很难受，浪费一个小时还要遭受这种无理的轻视。难道就是因为我一个人来的？就应该无止境的被向后排？结账的时候又他妈告诉我因为差了3毛钱所以无法刷卡。真是让人迷醉的服务。我不懂生意这么好不能多请几个part-time 服务员？不能扩大点地方？让客人无尽站着排队等待显的自己很火爆？真的很气。
codedlang:99:01,Crowd-AI-Lab/CodedLang,99,稀饭,稀饭,稀饭,xi1 fan4,喜欢,喜欢,xi3 huan1,ɕi˥ fan˥˩,ɕi˥ fan˥˩,ɕi˨˩˦ xuan˥,ɕi˨˩˦ xuan˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,xi1 fan4,xi3 huan1,ɕi˥ fa˥˩n,ɕi˧˩˧ xwa˥n,最稀饭的公园,最喜欢的公园
codedlang:100:01,Crowd-AI-Lab/CodedLang,100,卧槽,卧槽,卧槽,wo4 cao2,我操,我操,wo3 cao1,wɔ˥˩ tsʰɑʊ˧˥,wɔ˥˩ tsʰɑʊ˧˥,wɔ˨˩˦ tsʰɑʊ˥,wɔ˨˩˦ tsʰɑʊ˥,否,[],official_dictionary_casefold,非词汇同音词,ambiguous_homophone,wo4 cao2,wo3 cao1,wo˥˩ tsʰau̯˧˥,wo˧˩˧ tsʰau̯˥,服务太度不好 非常慢 急死人 饿着肚子等 卧槽 服务员东西都掉在地上了 又捡起来放回原处 恶心,服务太度不好 非常慢 急死人 饿着肚子等 我操 服务员东西都掉在地上了 又捡起来放回原处 恶心
codedlang:101:01,Crowd-AI-Lab/CodedLang,101,涨姿势,涨姿势,涨姿势,zhang3 zi1 shi4,涨知识,涨知识,zhang3 zhi1 shi2,ʈʂɑŋ˨˩˦ tsɹ̩˥ ʂɻ̩˥˩,ʈʂɑŋ˨˩˦ tsɹ̩˥ ʂɻ̩˥˩,ʈʂɑŋ˨˩˦ ʈʂɻ̩˥ ʂɻ̩˧˥,ʈʂɑŋ˨˩˦ ʈʂɻ̩˥ ʂɻ̩˧˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,zhang3 zi1 shi4,zhang3 zhi1 shi2,ʈʂa˧˩˧ŋ tsɹ̩˥ ʂɻ̩˥˩,ʈʂa˧˩˧ŋ ʈʂɻ̩˥ ʂɻ̩˧˥,人很少走起来很舒服，但是也没少到整条船就你一个人逛鬼船。涨姿势的好地方，百年海军不是说说的。,人很少走起来很舒服，但是也没少到整条船就你一个人逛鬼船。涨知识的好地方，百年海军不是说说的。
codedlang:102:01,Crowd-AI-Lab/CodedLang,102,内个,内个,内个,nei4 ge4,那个,那个,na4 ge,nei˥˩ kɤ˥˩,nei˥˩ kɤ˥˩,na˥˩ kɤ,na˥˩ kɤ,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,nei4 ge4,na4 ge,nei̯˥˩ kɤ˥˩,na˥˩ kɤ,内个像三明治的东西特别好吃，但是就是地方太吵了，东西真的是又好吃又便宜，但是两个人喊着都听不见…,那个像三明治的东西特别好吃，但是就是地方太吵了，东西真的是又好吃又便宜，但是两个人喊着都听不见…
codedlang:103:01,Crowd-AI-Lab/CodedLang,103,特么,特么,特么,te4 me,他妈,他妈,ta1 ma1,tʰɤ˥˩ mɤ,tʰɤ˥˩ mɤ,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,te4 me,ta1 ma1,tʰɤ˥˩ mɤ,tʰa˥ ma˥,巨特么好吃啊，比popeye吊了不知道多少倍,巨他妈好吃啊，比popeye吊了不知道多少倍
codedlang:104:01,Crowd-AI-Lab/CodedLang,104,墙裂,墙裂,墙裂,qiang2 lie4,强烈,强烈,qiang2 lie4,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,qiang2 lie4,qiang2 lie4,tɕʰja˧˥ŋ lje˥˩,tɕʰja˧˥ŋ lje˥˩,太好吃了，墙裂推荐口水鸡和孜然羊肉，还有牛腩面。很够味道,太好吃了，强烈推荐口水鸡和孜然羊肉，还有牛腩面。很够味道
codedlang:105:01,Crowd-AI-Lab/CodedLang,105,特么,特么,特么,te4 me,他妈,他妈,ta1 ma1,tʰɤ˥˩ mɤ,tʰɤ˥˩ mɤ,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,te4 me,ta1 ma1,tʰɤ˥˩ mɤ,tʰa˥ ma˥,fatty beef巨特么好吃啊，还便宜，算是比自助火锅好吧，肉是单收钱的,fatty 逼eef巨他妈好吃啊，还便宜，算是比自助火锅好吧，肉是单收钱的
codedlang:106:01,Crowd-AI-Lab/CodedLang,106,好ㄘ,好ㄘ,好ㄘ,hao3 ㄘ,好吃,好吃,hao3 chi1,,xɑʊ˨˩˦,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,是,"[{""type"": ""source_unresolved_symbol_or_digit""}]",official_dictionary_casefold,语音替代,phonetic,hao3 c,hao3 chi1,xau̯˧˩˧ tsʰ,xau̯˧˩˧ ʈʂʰɻ̩˥,牛肉麵好ㄘ,牛肉麵好吃
codedlang:107:01,Crowd-AI-Lab/CodedLang,107,尼玛,尼玛,尼玛,ni2 ma3,你妈,你妈,ni3 ma1,ni˧˥ ma˨˩˦,ni˧˥ ma˨˩˦,ni˨˩˦ ma˥,ni˨˩˦ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,ni2 ma3,ni3 ma1,ni˧˥ ma˧˩˧,ni˧˩˧ ma˥,哈哈 不错，来美国第一次自己去店里点，虽然尼玛点菜的老头不太友好，但我心情依然很美丽，,哈哈 不错，来美国第一吃自己去店里点，虽然你妈点菜的老头不太友好，但我心情依然很美丽，
codedlang:108:01,Crowd-AI-Lab/CodedLang,108,墨迹,墨迹,墨迹,mo4 ji4,磨叽,磨叽,mo2 ji1,muɔ˥˩ tɕi˥˩,muɔ˥˩ tɕi˥˩,muɔ˧˥ tɕi˥,muɔ˧˥ tɕi˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,mo4 ji4,mo2 ji1,mwo˥˩ tɕi˥˩,mwo˧˥ tɕi˥,真的墨迹 别来吃 等菜等一个小时,真的磨叽 别来吃 等菜等一个小时
codedlang:109:01,Crowd-AI-Lab/CodedLang,109,墙裂,墙裂,墙裂,qiang2 lie4,强烈,强烈,qiang2 lie4,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,qiang2 lie4,qiang2 lie4,tɕʰja˧˥ŋ lje˥˩,tɕʰja˧˥ŋ lje˥˩,马辣鸡丁米线和红烧牛肉面还有油泼面肉夹馍墙裂推荐。,马垃圾丁米线和红烧牛肉面还有油泼面肉夹馍强烈推荐。
codedlang:110:01,Crowd-AI-Lab/CodedLang,110,尼玛,尼玛,尼玛,ni2 ma3,你妈,你妈,ni3 ma1,ni˧˥ ma˨˩˦,ni˧˥ ma˨˩˦,ni˨˩˦ ma˥,ni˨˩˦ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,ni2 ma3,ni3 ma1,ni˧˥ ma˧˩˧,ni˧˩˧ ma˥,"吃过最难吃的烧烤,能做到这么难吃也是厉害👍 一份拌花菜就一个底 不知道多少天了一点都不新鲜锡纸金针菇都是水一点味道都没有，一份茼蒿盐粒还在表面硌牙，太尼玛难吃了简直","吃过最难吃的烧烤,能做到这么难吃也是厉害👍 一份拌花菜就一个底 不知道多少天了一点都不新鲜锡纸金针菇都是水一点味道都没有，一份茼蒿盐粒还在表面硌牙，太你妈难吃了简直"
codedlang:111:01,Crowd-AI-Lab/CodedLang,111,特么,特么,特么,te4 me,他妈,他妈,ta1 ma1,tʰɤ˥˩ mɤ,tʰɤ˥˩ mɤ,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,te4 me,ta1 ma1,tʰɤ˥˩ mɤ,tʰa˥ ma˥,什么破服务，当少奶奶来了！ 你说句话真费劲，老板请你干嘛？！拿个钱怕死了，都特么这样了，你出来上什么班？再好吃的东西也不推荐别人来！ 你老板就是个开慈济的人，开餐馆就是闲钱太多了花不出去才请你，生意怎么样都无所谓啦……,什么破服务，当少奶奶来了！ 你说句话真费劲，老板请你干嘛？！拿个钱怕死了，都他妈这样了，你出来上什么班？再好吃的东西也不推荐别人来！ 你老板就是个开慈济的人，开餐馆就是闲钱太多了花不出去才请你，生意怎么样都无所谓啦……
codedlang:112:01,Crowd-AI-Lab/CodedLang,112,墙裂,墙裂,墙裂,qiang2 lie4,强烈,强烈,qiang2 lie4,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,qiang2 lie4,qiang2 lie4,tɕʰja˧˥ŋ lje˥˩,tɕʰja˧˥ŋ lje˥˩,作为一个北方人，找到了家的感觉，墙裂推荐！,作为一个北方人，找到了家的感觉，强烈推荐！
codedlang:113:01,Crowd-AI-Lab/CodedLang,113,墙裂,墙裂,墙裂,qiang2 lie4,强烈,强烈,qiang2 lie4,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,qiang2 lie4,qiang2 lie4,tɕʰja˧˥ŋ lje˥˩,tɕʰja˧˥ŋ lje˥˩,特别正宗的四川火锅，墙裂推荐,特别正宗的四川火锅，强烈推荐
codedlang:114:01,Crowd-AI-Lab/CodedLang,114,特么,特么,特么,te4 me,他妈,他妈,ta1 ma1,tʰɤ˥˩ mɤ,tʰɤ˥˩ mɤ,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,te4 me,ta1 ma1,tʰɤ˥˩ mɤ,tʰa˥ ma˥,啊 火锅 你真特么好吃,啊 火锅 你真他妈好吃
codedlang:115:01,Crowd-AI-Lab/CodedLang,115,好ㄘ,好ㄘ,好ㄘ,hao3 ㄘ,好吃,好吃,hao3 chi1,,xɑʊ˨˩˦,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,是,"[{""type"": ""source_unresolved_symbol_or_digit""}]",official_dictionary_casefold,语音替代,phonetic,hao3 c,hao3 chi1,xau̯˧˩˧ tsʰ,xau̯˧˩˧ ʈʂʰɻ̩˥,好ㄘ,好吃
codedlang:116:01,Crowd-AI-Lab/CodedLang,116,尼玛,尼玛,尼玛,ni2 ma3,你妈,你妈,ni3 ma1,ni˧˥ ma˨˩˦,ni˧˥ ma˨˩˦,ni˨˩˦ ma˥,ni˨˩˦ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,ni2 ma3,ni3 ma1,ni˧˥ ma˧˩˧,ni˧˩˧ ma˥,"你是中国人别去好吧，，我真想把点的面盖老板脸上。挂着西安小吃的招牌。我就去了，上次吃的牛肉拌面很好吃很地道。这次进店看换人了，想确认是不是上次吃的一样的面。问服务员牛肉拌面里面有啥，？回答道，""有牛肉的成分还有面。""菜一上来 我真尼玛想转身直接走了。还尼玛一个服务员垫子一垫直接睡在地上饭厅里。。。。。。","你是中国人别去好吧，，我真想把点的面盖老板脸上。挂着西安小吃的招牌。我就去了，上吃吃的牛肉拌面很好吃很地道。这吃进店看换人了，想确认是不是上吃吃的一样的面。问服务员牛肉拌面里面有啥，？回答道，""有牛肉的成分还有面。""菜一上来 我真你妈想转身直接走了。还你妈一个服务员垫子一垫直接睡在地上饭厅里。。。。。。"
codedlang:117:01,Crowd-AI-Lab/CodedLang,117,碉堡,碉堡,碉堡,diao1 bao3,屌爆,屌爆,diao3 bao4,tiɑʊ˥ pɑʊ˨˩˦,tiɑʊ˥ pɑʊ˨˩˦,tiɑʊ˨˩˦ pɑʊ˥˩,tiɑʊ˨˩˦ pɑʊ˥˩,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,diao1 bao3,diao3 bao4,tjau̯˥ pau̯˧˩˧,tjau̯˧˩˧ pau̯˥˩,点那个beef noodle pho记得加大骨。国内水平的饭店。这实在是能给美国饭店的最高评价了。ps，同伴让我补一句，这家汤面碉堡了。,点那个逼eef noodle pho记得加大骨。国内水平的饭店。这实在是能给美国饭店的最高评价了。ps，同伴让我补一句，这家汤面屌爆了。
codedlang:118:01,Crowd-AI-Lab/CodedLang,118,好ㄘ,好ㄘ,好ㄘ,hao3 ㄘ,好吃,好吃,hao3 chi1,,xɑʊ˨˩˦,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,是,"[{""type"": ""source_unresolved_symbol_or_digit""}]",official_dictionary_casefold,语音替代,phonetic,hao3 c,hao3 chi1,xau̯˧˩˧ tsʰ,xau̯˧˩˧ ʈʂʰɻ̩˥,台灣讚讚讚讚 服務好 份量不錯 好ㄘ,台灣讚讚讚讚 服務好 份量不錯 好吃
codedlang:119:01,Crowd-AI-Lab/CodedLang,119,男票,男票,男票,nan2 piao4,男朋友,男朋友,nan2 peng2 you3,nan˧˥ pʰiɑʊ˥˩,nan˧˥ pʰiɑʊ˥˩,nan˧˥ pʰɤŋ˧˥ joʊ˨˩˦,nan˧˥ pʰɤŋ˧˥ joʊ˨˩˦,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,nan2 piao4,nan2 peng2 you3,na˧˥n pʰjau̯˥˩,na˧˥n pʰə˧˥ŋ jou̯˧˩˧,本来是要点湘南之味，男票那个傻帽给我说错名字（自己吃了好几次居然连名字都没记住）点了这家，打电话带走的，点了水煮鱼，鱼香肉丝和糖醋排骨。水煮鱼里居然有白菜 豆芽倒没几根 味道很淡 特别是在吃了另外两道菜之后就更没味了。鱼香肉丝我不管是在国内还是美国吃，都是有点甜味的，而这家的鱼香肉丝只有咸味，而且很难吃，吃了几口都有些反胃，我把糖醋排骨的汤汁倒进去搅拌一下勉强吃了几口。糖醋排骨 如下图所示，居然还放芥兰😂份量是图片的上肉的1.5倍吧…只有甜味没有酸味没什么咸味，能不能就拿酱油 糖醋炒一下也是好的啊…这些是我要打算拿去扔掉吃完剩下的，水煮鱼勉强留下，我和男票两个人吃还剩那么多……说实话，我不想写差评，特别是中国餐馆，但是，这真的是我唯一一次觉得特别难吃，还扔掉那么多菜的中餐馆，我其他差评都是评论美国快餐的，大家做生意都不容易，但是菜做得不好吃还头一次让我吃不下去还有些反胃我实在忍不了。男票说糊弄美国人的不要开在中国城，如果开在别的地方生意会更好吧。,本来是要点湘南之味，男朋友那个傻帽给我说错名字（自己吃了好几吃居然连名字都没记住）点了这家，打电话带走的，点了水煮鱼，鱼香肉丝和糖醋排骨。水煮鱼里居然有白菜 豆芽倒没几根 味道很淡 特别是在吃了另外两道菜之后就更没味了。鱼香肉丝我不管是在国内还是美国吃，都是有点甜味的，而这家的鱼香肉丝只有咸味，而且很难吃，吃了几口都有些反胃，我把糖醋排骨的汤汁倒进去搅拌一下勉强吃了几口。糖醋排骨 如下图所示，居然还放芥兰😂份量是图片的上肉的1.5倍吧…只有甜味没有酸味没什么咸味，能不能就拿酱油 糖醋炒一下也是好的啊…这些是我要打算拿去扔掉吃完剩下的，水煮鱼勉强留下，我和男朋友两个人吃还剩那么多……说实话，我不想写差评，特别是中国餐馆，但是，这真的是我唯一一吃觉得特别难吃，还扔掉那么多菜的中餐馆，我其他差评都是评论美国快餐的，大家做生意都不容易，但是菜做得不好吃还头一吃让我吃不下去还有些反胃我实在忍不了。男朋友说糊弄美国人的不要开在中国城，如果开在别的地方生意会更好吧。
codedlang:120:01,Crowd-AI-Lab/CodedLang,120,好ㄘ,好ㄘ,好ㄘ,hao3 ㄘ,好吃,好吃,hao3 chi1,,xɑʊ˨˩˦,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,是,"[{""type"": ""source_unresolved_symbol_or_digit""}]",official_dictionary_casefold,语音替代,phonetic,hao3 c,hao3 chi1,xau̯˧˩˧ tsʰ,xau̯˧˩˧ ʈʂʰɻ̩˥,好ㄘ,好吃
codedlang:121:01,Crowd-AI-Lab/CodedLang,121,尼玛,尼玛,尼玛,ni2 ma3,你妈,你妈,ni3 ma1,ni˧˥ ma˨˩˦,ni˧˥ ma˨˩˦,ni˨˩˦ ma˥,ni˨˩˦ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,ni2 ma3,ni3 ma1,ni˧˥ ma˧˩˧,ni˧˩˧ ma˥,史上垃圾的“火锅”，这尼玛也好意思开店？点了一个养生锅，跟我自己在家用白开水煮没什么区别。然而更厉害的是他们的服务比味道还差，我们在吃饭的同时服务员大声聊天不说，其中一个年轻的把脚放在凳子上玩手机，无敌！！！,史上垃圾的“火锅”，这你妈也好意思开店？点了一个养生锅，跟我自己在家用白开水煮没什么区别。然而更厉害的是他们的服务比味道还差，我们在吃饭的同时服务员大声聊天不说，其中一个年轻的把脚放在凳子上玩手机，无敌！！！
codedlang:122:01,Crowd-AI-Lab/CodedLang,122,米国,米国,米国,mi3 guo2,美国,美国,mei3 guo2,mi˨˩˦ kuɔ˧˥,mi˨˩˦ kuɔ˧˥,mei˨˩˦ kuɔ˧˥,mei˨˩˦ kuɔ˧˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,mi3 guo2,mei3 guo2,mi˧˩˧ kwo˧˥,mei̯˧˩˧ kwo˧˥,烤鸭和炒豆苗都不低于中国的平均水平，但米饭比日本米差太远了只能说能吃而已。酱油是日本万字酱油，豆腐为日语发音Tofu，粗面条为日语发音Udon，看来在米国中日已经联合起来了，哈哈！,烤鸭和炒豆苗都不低于中国的平均水平，但米饭比日本米差太远了只能说能吃而已。酱油是日本万字酱油，豆腐为日语发音Tofu，粗面条为日语发音Udon，看来在美国中日已经联合起来了，哈哈！
